file_name,tool_type,peak_freq,peak_mag,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_spread,spectral_skewness,spectral_kurtosis,rms_energy,zero_crossing_rate,peak_to_peak,energy,duration,start_time,end_time,extract_date
20260718_163405.wav,xanh,0,1,2167.411784,1864.82389,4509.803922,1864.82389,0.969176068,-0.080217301,0.069784395,0.142156863,1.859436035,15.89522743,0.204,4.8639375,5.0679375,
20260718_163405.wav,xanh,0,1,2232.018308,1887.269221,4500,1887.269221,0.912925107,-0.13831485,0.064219199,0.15870098,1.92880249,13.4610815,0.204,6.4163125,6.6203125,
20260718_163419.wav,xanh,0,1,2041.020321,1864.199677,4186.27451,1864.199677,1.208908805,0.628250887,0.066796698,0.130514706,1.885192871,14.56330967,0.204,0.20625,0.41025,
20260718_163419.wav,xanh,950.9803922,1,2153.548073,1848.735348,4377.45098,1848.735348,1.012702168,0.13132787,0.081669942,0.162683824,1.98135376,21.77081299,0.204,1.758875,1.962875,
20260718_163419.wav,xanh,0,1,2171.814786,1878.684574,4485.294118,1878.684574,1.000691595,0.024565245,0.083745383,0.174019608,1.921081543,22.89137459,0.204,3.3105,3.5145,
20260718_163419.wav,xanh,0,1,2095.816795,1852.425959,4401.960784,1852.425959,1.045659681,0.148429136,0.050313544,0.150122549,1.386962891,8.262661934,0.204,4.866125,5.070125,
20260718_163419.wav,xanh,617.6470588,1,2158.29729,1878.562695,4475.490196,1878.562695,0.981321607,-0.000534235,0.092501134,0.165747549,1.976654053,27.92828369,0.204,6.4130625,6.6170625,
20260718_163431.wav,xanh,0,1,1943.313087,1829.992971,4009.803922,1829.992971,1.246747255,0.871103434,0.052498054,0.120404412,1.874267578,8.995733261,0.204,0.2253125,0.4293125,
20260718_163431.wav,xanh,0,1,2020.501213,1799.242978,4215.686275,1799.242978,1.215746629,0.675208656,0.083521716,0.144607843,1.962982178,22.76926231,0.204,1.7750625,1.9790625,
20260718_163431.wav,xanh,0,1,2167.467098,1884.441932,4534.313725,1884.441932,0.941710448,-0.108408859,0.059507195,0.156556373,1.881561279,11.55817032,0.204,3.328375,3.532375,
